"county_fips_code","year","area_deprivation_index_percent"
"20201",2019,32
"20203",2020,28
"20203",2018,49
"20205",2019,64
"20205",2018,62
"20207",2018,67
"20207",2019,66
"20209",2018,89
"21001",2018,86
"21001",2019,89
"21003",2020,82
"21003",2019,85
"21005",2018,29
"21007",2020,63
"21009",2018,80
"21011",2019,93
"21013",2019,100
"21015",2019,6
"21017",2019,62
"21019",2019,60
"21019",2018,58
"21021",2019,54
"21023",2019,81
"21023",2020,74
"21023",2018,80
"21025",2018,99
"21025",2020,99
"21027",2020,75
"21027",2019,76
"21029",2019,20
"21029",2020,23
"21031",2019,84
"21033",2020,63
"21035",2020,66
"21037",2018,25
"21039",2020,76
"21039",2019,71
"21041",2019,94
"21043",2019,88
"21043",2018,82
"21045",2019,94
"21047",2019,85
"21047",2018,86
"21051",2018,100
"21053",2019,94
"21053",2020,94
"21055",2020,70
"21057",2018,90
"21057",2019,86
"21059",2018,52
"21059",2020,52
"21061",2019,82
"21061",2018,82
"21063",2019,98
"21065",2018,98
"21065",2020,98
"21067",2020,35
"21067",2018,37
"21069",2020,84
"21069",2019,87
"21071",2020,97
"21071",2019,96
"21073",2020,32
"21073",2018,34
"21075",2019,96
"21075",2020,97
"21075",2018,96
"21077",2018,66
"21079",2020,61
"21081",2020,70
"21083",2018,74
"21085",2020,88
"21087",2018,81
"21087",2019,85
"21091",2018,63
"21093",2018,40
"21095",2018,98
"21095",2019,99
"21095",2020,99
"21097",2018,76
"21101",2019,65
"21101",2020,66
"21101",2018,66
"21103",2018,61
"21105",2018,84
"21105",2020,82
"21105",2019,87
"21107",2019,67
"21109",2018,97
"21109",2019,97
"21109",2020,97
"21111",2020,39
"21111",2018,39
"21113",2018,56
"21113",2020,52
"21113",2019,53
"21115",2020,85
"21115",2018,87
"21117",2018,31
"21119",2019,98
"21121",2020,99
"21125",2018,87
"21127",2020,94
"21127",2019,90
"21129",2018,99
"21129",2020,98
"21131",2018,99
"21131",2020,98
"21133",2018,96
"21133",2019,96
"21135",2018,96
"21135",2019,96
"21137",2018,93
"21139",2018,70
"21139",2020,65
"21141",2018,77
"21143",2018,41
"21145",2020,47
"21147",2019,100
"21147",2020,99
"21149",2020,64
"21149",2018,64
"21155",2020,86
"21157",2018,42
"21159",2018,99
"21159",2020,97
"21163",2018,48
"21165",2018,94
"21165",2019,87
"21167",2018,63
"21169",2018,90
"21171",2020,93
"21171",2018,93
"21171",2019,89
"21175",2019,94
"21177",2020,82
"21177",2019,84
"21179",2018,43
"21179",2019,36
"21181",2020,92
"21181",2018,89
"21183",2020,80
"21185",2019,2
"21185",2020,3
"21187",2020,70
"21189",2020,99
"21191",2018,53
"21193",2020,96
"21193",2018,96
"21195",2018,92
"21197",2019,93
"21199",2018,85
"21201",2019,93
"21201",2020,85
"21205",2018,85
"21207",2019,93
"21209",2018,21
"21209",2019,23
"21209",2020,24
"21211",2020,32
"21211",2018,30
"21211",2019,28
"21213",2020,53
"21213",2019,60
"21215",2018,19
"21215",2019,18
"21215",2020,13
"21217",2018,87
"21219",2020,87
"21219",2018,80
"21221",2020,51
"21221",2018,61
"21221",2019,61
"21223",2018,72
"21225",2019,77
"21225",2020,70
"21227",2019,53
"21227",2020,56
"21229",2019,70
"21231",2019,95
"21233",2018,82
"21235",2020,91
"21235",2019,90
"21237",2020,100
"21237",2018,100
"21237",2019,100
"21239",2018,24
"21239",2019,24
"22003",2018,79
"22005",2019,16
"22007",2019,79
"22009",2018,91
"22011",2018,64
"22011",2019,66
"22011",2020,67
"22013",2018,89
"22015",2018,37
"22015",2019,40
"22015",2020,40
"22017",2018,70
"22019",2019,59
"22023",2018,24
"22023",2019,29
"22025",2020,87
"22027",2018,97
"22027",2019,97
"22029",2018,96
"22029",2020,95
"22029",2019,96
"22031",2019,86
"22033",2018,40
"22033",2019,40
"22035",2019,100
"22035",2020,100
"22035",2018,100
"22037",2020,73
"22037",2019,64
"22037",2018,57
"22039",2020,98
"22045",2020,88
"22045",2019,86
"22047",2019,81
"22047",2020,74
"22047",2018,78
"22049",2018,88
"22051",2019,48
"22053",2018,86
"22053",2019,87
"22055",2018,39
"22055",2019,40
"22055",2020,41
"22059",2020,90
"22059",2019,93
"22061",2018,82
"22061",2020,84
"22063",2019,36
"22063",2018,38
"22065",2020,100
"22067",2020,95
"22069",2020,95
"22069",2018,92
"22071",2019,74
"22073",2019,77
"22075",2019,56
"22077",2019,73
"22077",2020,72
"22077",2018,71
"22079",2020,73
"22079",2019,73
"22079",2018,70
"22085",2018,79
"22089",2020,16
"22089",2018,25
"22091",2018,93
"22093",2020,65
"22093",2018,57
"22095",2020,59
"22095",2018,55
"22097",2018,93
"22097",2020,94
"22099",2019,75
"22099",2018,74
"22103",2020,10
"22105",2018,70
"22105",2020,71
"22107",2019,99
"22109",2019,75
"22109",2018,70
"22111",2018,78
"22115",2019,67
"22115",2018,60
"22115",2020,70
"22117",2020,95
"22119",2018,88
"22123",2018,85
"22123",2019,84
"22125",2020,57
"22127",2019,93
"22127",2020,87
"25001",2019,3
"25003",2018,20
"25003",2019,19
"25005",2019,25
"25005",2018,26
"25007",2019,1
"25007",2020,1
"25009",2018,7
"25011",2020,11
"25011",2019,11
"25011",2018,10
"25013",2020,53
"25013",2018,51
"25015",2020,6
"25015",2018,6
"25017",2020,2
"25019",2018,1
"25019",2019,1
"25021",2020,1
"25023",2019,3
"25023",2018,3
"25025",2018,48
"25027",2020,9
"25027",2018,9
"25027",2019,9
"24003",2018,1
"24005",2020,7
"24005",2019,6
"24009",2020,1
"24011",2018,49
"24015",2020,10
"24017",2019,2
"24017",2018,2
"24017",2020,2
"24019",2018,49
"24021",2020,2
"24021",2018,2
"24021",2019,2
"24023",2018,36
"24025",2020,4
"24029",2020,20
"24031",2019,1
"24031",2018,1
"24033",2020,9
"24033",2018,9
"24035",2020,2
"24035",2018,2
"24037",2020,4
"24037",2018,4
"24037",2019,4
"24039",2020,82
"24039",2018,84
"24041",2020,7
"24041",2018,9
"24043",2019,29
"24045",2020,43
"24045",2018,33
"24045",2019,37
"24047",2019,14
"24510",2018,80
"24510",2020,77
"23001",2018,41
"23001",2020,41
"23003",2018,62
"23007",2018,39
"23007",2019,36
"23009",2019,24
"23009",2018,23
"23011",2018,33
"23015",2019,16
"23017",2019,47
"23017",2020,50
"23019",2019,39
"23019",2020,40
"23021",2018,68
"23021",2019,65
"23023",2020,12
"23023",2019,12
"23023",2018,11
"23025",2020,68
"23027",2018,38
"23027",2020,33
"23031",2018,8
"26001",2018,52
"26001",2020,55
"26003",2019,41
"26003",2018,38
"26009",2020,28
"26009",2019,31
"26011",2018,63
"26011",2020,67
"26011",2019,64
"26013",2020,60
"26013",2018,53
"26015",2019,19
"26017",2019,49
"26017",2018,45
"26021",2020,52
"26023",2018,57
"26025",2018,56
"26025",2019,56
"26025",2020,58
"26027",2019,42
"26029",2019,19
"26031",2018,61
"26031",2020,49
"26033",2019,60
"26033",2018,59
"26035",2019,82
"26035",2018,83
"26037",2019,7
"26039",2020,47
"26039",2019,55
"26039",2018,56
"26043",2019,43
"26047",2018,18
"26049",2020,63
"26051",2018,72
"26051",2019,72
"26055",2020,9
"26055",2018,10
"26057",2020,62
"26057",2019,66
"26059",2020,57
"26061",2020,53
"26063",2018,47
"26065",2018,44
"26065",2020,41
"26065",2019,42
"26067",2019,41
"26067",2018,45
"26067",2020,43
"26069",2018,61
"26069",2019,62
"26071",2019,51
"26071",2018,54
"26073",2019,60
"26075",2019,43
"26075",2020,45
"26075",2018,46
"26077",2019,29
"26079",2018,58
"26081",2019,28
"26081",2020,28
"26081",2018,31
"26083",2019,49
"26085",2018,86
"26087",2019,25
"26087",2018,27
"26089",2020,6
"26089",2018,6
"26089",2019,6
"26091",2020,31
"26091",2018,32
"26095",2019,69
"26095",2020,54
"26097",2018,66
"26099",2018,22
"26101",2018,45
"26103",2018,35
"26105",2019,43
"26105",2020,39
"26107",2018,65
"26107",2020,64
"26109",2020,51
"26109",2019,49
"26111",2020,20
"26111",2019,20
"26113",2018,55
"26113",2020,58
"26115",2019,22
"26115",2018,20
"26117",2018,60
"26117",2020,59
"26121",2018,64
"26121",2019,62
"26123",2019,61
"26123",2018,58
"26127",2020,70
"26129",2018,68
"26131",2019,58
"26131",2020,53
"26133",2018,77
"26133",2020,71
"26135",2020,79
"26135",2018,74
"26137",2019,33
"26137",2018,27
"26137",2020,32
"26139",2020,11
"26141",2018,48
"26141",2019,54
"26143",2020,60
"26145",2019,57
"26145",2020,57
"26147",2018,38
"26147",2019,35
"26149",2018,64
"26149",2019,64
"26151",2019,58
"26151",2020,63
"26153",2018,69
"26153",2020,66
"26155",2018,42
"26155",2020,33
"26157",2020,51
"26157",2018,47
"26157",2019,48
"26159",2020,52
"26159",2019,52
"26161",2019,7
"26161",2020,7
"26165",2019,61
"27001",2018,38
"27003",2019,5
"27003",2018,5
"27005",2018,25
"27005",2020,28
"27009",2018,31
"27011",2019,35
"27011",2020,34
"27013",2019,23
"27015",2020,17
"27015",2018,17
"27021",2019,40
"27021",2020,42
"27023",2020,36
"27025",2018,5
"27025",2020,5
"27025",2019,5
"27027",2020,11
"27027",2018,12
"27029",2018,67
"27029",2020,66
"27031",2020,24
"27031",2018,25
"27033",2019,47
"27035",2020,16
"27035",2018,16
"27037",2018,3
"27039",2019,7
"27039",2020,8
"27041",2018,10
"27041",2020,10
"27043",2018,40
"27043",2020,38
"27043",2019,38
"27045",2018,28
"27045",2020,25
"27047",2019,37
"27047",2018,34
"27049",2020,10
"27055",2019,14
"27055",2020,12
"27057",2019,20
"27059",2018,9
"27061",2018,28
"27061",2020,31
"27061",2019,28
"27063",2018,18
"27063",2020,18
"27065",2019,35
"27067",2019,30
"27069",2018,29
"27069",2020,25
"27071",2020,48
"27071",2018,44
"27073",2018,20
"27075",2020,14
"27077",2019,28
"27077",2018,30
"27077",2020,32
"27079",2020,11
"27081",2018,25
"27083",2020,34
"27083",2019,29
"27083",2018,29
"27085",2018,14
"27087",2019,86
"27089",2018,20
"27089",2019,24
"27095",2019,40
"27097",2019,29
"27099",2018,41
"27099",2020,43
"27101",2019,20
"27101",2020,16
"27101",2018,19
"27103",2019,11
"27105",2019,76
"27105",2018,72
"27107",2020,31
"27109",2018,6
"27111",2019,20
"27113",2018,23
"27115",2019,46
"27117",2020,48
"27117",2019,51
"27119",2020,27
"27121",2020,14
"27121",2019,13
"27123",2019,25
"27123",2018,26
"27125",2018,28
"27125",2019,23
"27127",2019,34
"27127",2020,32
"27129",2018,27
"27129",2020,29
"27131",2020,15
"27133",2020,19
"27135",2018,23
"27137",2019,29
"27139",2020,2
"27139",2018,2
"27141",2019,4
"27143",2019,21
"27143",2020,17
"27145",2019,22
"27147",2019,18
"27147",2020,18
"27147",2018,15
"27149",2020,20
"27151",2019,44
"27151",2018,39
"27151",2020,45
"27153",2019,48
"27155",2020,36
"27159",2020,55
"27161",2020,22
"27163",2020,2
"27165",2020,56
"27167",2018,23
"27167",2019,19
"27167",2020,19
"27169",2019,28
"27171",2020,5
"27171",2018,5
"27173",2019,31
"29001",2018,62
"29001",2019,60
"29003",2020,21
"29005",2019,43
"29005",2018,38
"29007",2018,68
"29009",2020,77
"29009",2018,78
"29013",2018,56
"29013",2020,52
"29015",2019,73
"29017",2020,70
"29019",2020,23
"29021",2020,60
"29021",2018,60
"29023",2018,79
"29023",2020,84
"29027",2019,41
"29027",2020,41
"29027",2018,43
"29029",2020,35
"29031",2020,36
"29033",2018,71
"29033",2019,73
"29035",2018,86
"29037",2018,11
"29039",2018,83
"29039",2019,86
"29039",2020,78
"29041",2018,56
"29041",2019,54
"29043",2018,20
"29043",2019,19
"29043",2020,20
"29045",2020,68
"29045",2019,69
"29047",2018,8
"29049",2018,22
"29051",2018,24
"29053",2020,43
"29053",2018,43
"29057",2019,73
"29059",2018,82
"29059",2020,74
"29061",2018,61
"29063",2020,42
"29063",2018,50
"29065",2019,84
"29065",2020,83
"29067",2019,85
"29069",2020,96
"29071",2020,31
"29073",2020,38
"29075",2019,60
"29075",2020,64
"29077",2019,46
"29077",2018,45
"29077",2020,48
"29079",2018,77
"29079",2019,79
"29079",2020,71
"29081",2020,77
"29081",2019,72
"29081",2018,68
"29083",2019,66
"29085",2018,81
"29089",2019,49
"29089",2018,50
"29091",2020,83
"29091",2019,81
"29093",2018,88
"29095",2019,41
"29097",2020,61
"29099",2019,22
"29099",2018,23
"29101",2019,39
"29103",2018,71
"29103",2019,71
"29103",2020,69
"29105",2020,72
"29105",2019,76
"29107",2018,41
"29107",2019,45
"29109",2020,73
"29109",2018,71
"29109",2019,72
"29111",2019,62
"29111",2018,62
"29115",2018,76
"29117",2018,66
"29119",2018,90
"29119",2020,93
"29119",2019,90
"29123",2018,77
"29123",2020,76
"29125",2019,71
"29125",2020,68
"29127",2020,56
"29127",2019,59
"29129",2018,63
"29129",2019,70
"29131",2020,69
"29135",2020,53
"29135",2019,53
"29135",2018,54
"29137",2019,47
"29139",2019,70
"29141",2018,87
"29141",2020,81
"29143",2020,95
"29143",2019,95
"29145",2018,55
"29147",2019,63
"29149",2019,89
"29151",2020,21
"29153",2019,85
"29155",2018,98
"29157",2020,39
"29157",2018,25
"29163",2019,64
"29165",2020,5
"29165",2018,5
"29167",2019,57
"29169",2018,54
"29169",2020,51
"29171",2020,74
"29171",2018,70
"29173",2019,34
"29173",2020,32
"29175",2019,58
"29175",2020,56
"29177",2020,46
"29177",2018,42
"29179",2020,80
"29179",2018,84
"29181",2018,87
"29181",2020,92
"29183",2018,3
"29185",2018,87
"29186",2018,38
"29187",2019,68
"29189",2019,8
"29195",2018,70
"29199",2018,73
"29201",2019,76
"29201",2018,74
"29201",2020,74
"29203",2019,94
"29203",2018,85
"29205",2018,57
"29207",2018,69
"29209",2020,40
"29209",2018,43
"29209",2019,40
"29211",2018,71
"29211",2019,75
"29213",2018,62
"29213",2019,63
"29213",2020,64
"29215",2020,85
"29215",2018,84
"29217",2020,59
"29221",2020,88
"29223",2020,93
"29223",2018,90
"29225",2018,70
"29225",2019,72
"29225",2020,69
"29227",2018,55
"29227",2019,58
"29229",2019,96
"29229",2020,95
"29510",2020,81
"29510",2018,86
"28001",2018,94
"28001",2019,97
"28003",2019,81
"28003",2018,81
"28003",2020,79
"28007",2018,94
"28007",2019,94
"28009",2019,90
"28011",2019,98
"28011",2018,99
"28013",2019,94
"28013",2018,94
"28015",2018,65
"28017",2020,94
"28019",2020,84
"28019",2019,85
"28019",2018,88
"28021",2020,100
"28021",2018,100
"28025",2018,92
"28025",2019,92
"28025",2020,90
"28027",2019,99
"28029",2020,90
"28031",2018,91
"28031",2019,85
"28033",2019,17
"28035",2020,80
"28035",2018,83
"28037",2018,83
"28039",2018,56
"28039",2020,55
"28039",2019,57
"28043",2020,80
"28047",2019,71
"28047",2020,73
"28049",2018,79
"28051",2019,100
"28051",2018,100
"28053",2019,100
"28053",2018,100
"28055",2020,100
"28055",2018,100
"28055",2019,100
"28059",2020,50
"28059",2019,48
"28063",2020,100
"28063",2018,99
"28065",2019,97
"28065",2020,96
"28067",2019,85
"28069",2018,96
"28071",2020,46
"28073",2020,34
"28075",2020,76
"28075",2018,78
"28077",2019,80
"28077",2020,83
"28079",2020,95
"28079",2019,90
"28081",2020,63
"28081",2018,65
"28083",2019,100
"28083",2018,100
"28085",2019,73
"28087",2018,76
"28087",2019,76
"28089",2019,11
"28091",2018,90
"28091",2019,89
"28093",2018,76
"28093",2020,74
"28095",2018,85
"28099",2018,88
"28099",2020,93
"28099",2019,90
"28101",2020,86
"28103",2020,98
"28103",2018,98
"28105",2020,71
"28105",2018,74
"28107",2020,88
"28109",2019,66
"28111",2018,86
"28111",2019,89
"28111",2020,83
"28113",2019,95
"28113",2020,96
"28115",2019,81
"28115",2020,88
"28115",2018,81
"28117",2019,87
"28119",2018,100
"28121",2018,13
"28123",2020,97
"28123",2019,97
"28125",2019,98
"28125",2020,99
"28127",2019,92
"28127",2018,91
"28131",2020,79
"28131",2018,71
"28131",2019,68
"28133",2018,99
"28137",2019,71
"28139",2018,86
"28139",2020,88
"28141",2020,86
"28141",2019,86
"28143",2018,98
"28143",2019,98
"28143",2020,96
"28149",2020,77
"28149",2018,76
"28149",2019,79
"28151",2019,97
"28153",2018,90
"28157",2018,98
"28157",2020,98
"28161",2019,86
"28161",2020,75
"28161",2018,88
"30001",2019,34
"30001",2018,43
"30003",2020,95
"30003",2019,94
"30005",2018,89
"30007",2020,12
"30007",2019,15
"30007",2018,19
"30009",2020,12
"30009",2018,13
"30009",2019,12
"30011",2018,16
"30013",2019,35
"30013",2018,37
"30013",2020,37
"30015",2019,57
"30017",2019,26
"30017",2018,29
"30019",2018,7
"30019",2019,8
"30021",2018,32
"30021",2020,16
"30023",2019,65
"30027",2019,36
"30027",2018,35
"30029",2018,19
"30029",2019,18
"30031",2019,7
"30031",2020,7
"30031",2018,8
"30033",2020,21
"30035",2020,94
"30035",2018,96
"30039",2019,32
"30039",2020,29
"30041",2020,63
"30047",2019,56
"30047",2020,54
"30049",2019,9
"30049",2018,10
"30049",2020,9
"30051",2019,72
"30053",2019,59
"30057",2020,15
"30059",2020,23
"30059",2018,45
"30061",2019,54
"30063",2020,19
"30063",2019,20
"30065",2019,58
"30067",2020,15
"30071",2020,46
"30073",2019,62
"30073",2020,54
"30075",2020,24
"30077",2018,37
"30077",2019,51
"30077",2020,46
"30079",2018,29
"30079",2020,19
"30079",2019,13
"30081",2019,33
"30081",2018,36
"30083",2020,17
"30083",2019,18
"30087",2020,88
"30089",2019,66
"30091",2018,14
"30091",2019,17
"30093",2018,57
"30095",2019,10
"30097",2019,13
"30097",2020,13
"30099",2018,20
"30099",2019,20
"30101",2018,63
"30101",2019,66
"30101",2020,65
"30103",2019,47
"30103",2020,46
"30105",2019,17
"30105",2020,20
"30107",2020,80
"30107",2018,82
"30109",2018,46
"30111",2018,14
"37003",2018,70
"37003",2020,69
"37005",2019,72
"37005",2018,68
"37007",2018,93
"37007",2020,88
"37009",2019,65
"37009",2018,68
"37011",2020,65
"37013",2020,65
"37015",2020,90
"37017",2020,92
"37017",2018,94
"37019",2019,30
"37021",2018,29
"37021",2019,24
"37023",2020,80
"37023",2019,79
"37027",2020,75
"37029",2020,22
"37029",2019,14
"37029",2018,17
"37031",2019,26
"37031",2020,22
"37033",2018,81
"37035",2018,56
"37035",2020,53
"37037",2019,21
"37041",2020,83
"37043",2018,58
"37043",2019,56
"37043",2020,58
"37051",2018,58
"37051",2020,63
"37053",2020,10
"37055",2019,10
"37055",2020,8
"37057",2018,63
"37057",2019,61
"37057",2020,61
"37059",2020,32
"37059",2019,33
"37061",2019,96
"37063",2019,32
"37063",2018,35
"37065",2020,93
"37067",2020,50
"37069",2019,54
"37069",2018,55
"37071",2020,58
"37073",2019,39
"37073",2020,39
"37073",2018,40
"37075",2020,81
"37077",2020,49
"37079",2018,90
"37081",2020,45
"37081",2018,46
"37083",2020,95
"37085",2019,56
"37087",2019,50
"37087",2020,42
"37089",2020,23
"37091",2019,88
"37093",2019,72
"37093",2020,68
"37095",2018,80
"37095",2019,79
"37097",2019,30
"37099",2019,57
"37099",2020,55
"37101",2019,39
"37103",2020,89
"37103",2018,77
"37105",2019,62
"37107",2019,89
"37107",2018,86
"37107",2020,91
"37109",2019,45
"37111",2018,82
"37115",2018,65
"37115",2019,66
"37117",2020,77
"37117",2019,75
"37119",2020,17
"37119",2019,19
"37121",2019,59
"37121",2018,62
"37121",2020,58
"37123",2018,90
"37125",2020,19
"37125",2019,19
"37127",2019,59
"37127",2020,58
"37129",2020,26
"37129",2018,25
"37131",2018,94
"37131",2019,92
"37133",2019,50
"37133",2018,50
"37135",2020,6
"37135",2019,6
"37137",2020,54
"37139",2020,58
"37139",2019,60
"37139",2018,63
"37141",2019,37
"37143",2018,57
"37143",2020,56
"37145",2019,72
"37147",2018,65
"37149",2019,25
"37149",2020,26
"37153",2018,93
"37153",2019,93
"37155",2020,97
"37155",2019,96
"37159",2020,64
"37159",2018,68
"37161",2020,75
"37163",2019,91
"37163",2018,91
"37167",2020,56
"37169",2018,62
"37169",2019,58
"37169",2020,60
"37171",2020,74
"37171",2018,76
"37171",2019,75
"37173",2020,84
"37173",2018,81
"37175",2020,46
"37175",2019,49
"37177",2020,82
"37179",2018,9
"37181",2019,93
"37181",2020,93
"37185",2020,81
"37185",2018,81
"37185",2019,80
"37187",2018,95
"37187",2020,95
"37189",2020,49
"37191",2020,79
"37191",2018,80
"37193",2018,81
"37195",2018,79
"37195",2019,77
"37195",2020,82
"37197",2020,71
"37197",2019,75
"37197",2018,77
"38001",2019,13
"38001",2020,15
"38003",2019,31
"38003",2018,28
"38003",2020,26
"38005",2019,95
"38007",2020,8
"38011",2020,15
"38013",2018,21
"38013",2019,16
"38015",2018,7
"38015",2020,8
"38017",2020,14
"38017",2019,14
"38017",2018,15
"38019",2018,7
"38019",2020,12
"38021",2020,17
"38021",2019,20
"38025",2019,16
"38027",2018,38
"38027",2019,42
"38029",2019,34
"38031",2018,28
"38033",2018,25
"38035",2019,33
"38035",2018,31
"38037",2018,35
"38037",2019,30
"38037",2020,25
"38039",2018,21
"38045",2019,23
"38045",2018,24
"38047",2020,29
"38049",2020,18
"38049",2018,17
"38051",2020,49
"38055",2018,16
"38055",2020,15
"38055",2019,16
"38057",2020,11
"38061",2020,30
"38063",2018,20
"38065",2020,21
"38065",2019,9
"38067",2019,18
"38069",2018,47
"38069",2019,41
"38071",2020,26
"38071",2019,32
"38071",2018,33
"38073",2020,17
"38075",2019,9
"38077",2018,23
"38077",2020,25
"38079",2020,94
"38079",2018,93
"38083",2020,52
"38085",2018,99
"38085",2019,99
"38087",2019,7
"38087",2018,8
"38089",2018,8
"38091",2019,5
"38093",2019,23
"38093",2020,29
"38095",2020,34
"38095",2018,25
"38097",2019,14
"38097",2018,17
"38099",2020,42
"38101",2018,8
"38101",2020,11
"38103",2018,29
"38103",2020,20
"38103",2019,19
"38105",2019,13
"38105",2020,14
"31001",2018,30
"31003",2020,36
"31005",2020,12
"31005",2019,15
"31007",2020,17
"31009",2018,39
"31009",2020,18
"31009",2019,14
"31011",2020,18
"31015",2018,28
"31017",2018,48
"31017",2019,51
"31019",2020,25
"31021",2019,35
"31023",2019,26
"31023",2018,27
"31025",2018,7
"31027",2018,12
"31031",2018,16
"31031",2019,22
"31033",2018,12
"31033",2020,19
"31035",2019,37
"31037",2020,79
"31037",2018,79
"31039",2018,44
"31041",2020,51
"31043",2020,87
"31043",2018,86
"31045",2020,32
"31049",2018,25
"31049",2020,38
"31051",2020,37
"31051",2018,31
"31053",2020,50
"31053",2019,45
"31053",2018,40
"31055",2018,24
"31057",2020,53
"31059",2020,21
"31061",2018,33
"31061",2019,30
"31061",2020,28
"31063",2020,22
"31063",2018,16
"31063",2019,18
"31065",2018,54
"31067",2020,34
"31069",2019,18
"31071",2018,28
"31073",2018,9
"31075",2018,31
"31075",2020,43
"31077",2019,32
"31079",2019,61
"31081",2019,10
"31081",2020,8
"31081",2018,11
"31083",2020,21
"31085",2019,38
"31085",2020,44
"31087",2020,45
"31087",2019,42
"31089",2018,16
"31091",2020,32
"31091",2019,21
"31093",2020,22
"31093",2018,13
"31095",2018,37
"31097",2018,41
"31099",2020,19
"31103",2020,11
"31103",2019,16
"31105",2019,51
"31107",2019,41
"31107",2020,40
"31109",2019,20
"31111",2018,29
"31111",2019,29
"31111",2020,30
"31113",2019,30
"31115",2019,7
"31115",2018,7
"31117",2019,25
"31119",2019,53
"31119",2018,49
"31121",2019,28
"31123",2019,42
"31125",2019,31
"31127",2019,26
"31127",2018,23
"31129",2018,35
"31129",2020,30
"31131",2020,27
"31131",2019,22
"31133",2018,58
"31133",2020,55
"31135",2020,9
"31135",2018,10
"31135",2019,11
"31139",2018,15
"31139",2019,15
"31139",2020,20
"31141",2020,25
"31141",2019,28
"31143",2019,15
"31143",2020,22
"31145",2020,37
"31147",2018,52
"31147",2019,47
"31151",2019,54
"31153",2019,5
"31155",2019,9
"31155",2018,8
"31157",2020,50
"31157",2018,46
"31159",2018,12
"31159",2019,13
"31161",2020,54
"31161",2019,48
"31163",2018,32
"31165",2020,26
"31165",2019,19
"31167",2019,30
"31167",2018,25
"31169",2018,29
"31173",2019,96
"31175",2019,21
"31177",2020,6
"31177",2019,7
"31177",2018,5
"31179",2020,17
"31179",2019,17
"31181",2018,33
"31183",2019,16
"31183",2020,40
"31185",2020,19
"33005",2019,11
"33005",2020,10
"33005",2018,10
"33007",2018,41
"33007",2020,43
"33009",2018,11
"33009",2019,10
"33011",2018,5
"33011",2020,5
"33013",2020,6
"33013",2019,5
"33015",2020,2
"33015",2018,2
"33015",2019,2
"33017",2020,8
"33019",2019,13
"33019",2018,11
"34001",2020,36
"34001",2019,39
"34001",2018,39
"34003",2018,1
"34005",2018,3
"34007",2018,17
"34011",2018,70
"34013",2020,43
"34013",2019,42
"34015",2019,4
"34015",2018,4
"34017",2018,56
"34017",2020,54
"34019",2019,1
"34019",2018,1
"34023",2018,4
"34025",2018,2
"34025",2019,2
"34027",2020,1
"34027",2019,1
"34029",2019,6
"34029",2020,6
"34031",2019,44
"34033",2019,26
"34033",2018,24
"34035",2019,1
"34035",2020,1
"34037",2020,2
"34039",2020,11
"34039",2018,12
"34041",2020,5
"34041",2019,5
"35005",2019,86
"35006",2019,97
"35006",2018,96
"35007",2019,79
"35007",2018,74
"35011",2019,67
"35011",2020,63
"35013",2020,92
"35013",2018,89
"35015",2018,47
"35017",2020,76
"35019",2019,87
"35019",2020,87
"35021",2020,76
"35023",2019,93
"35025",2020,83
"35027",2020,38
"35027",2019,44
"35028",2018,1
"35028",2020,1
"35029",2020,99
"35031",2018,100
"35031",2020,100
"35035",2018,82
"35035",2020,78
"35037",2020,88
"35039",2018,76
"35039",2020,59
"35041",2020,87
"35041",2019,92
"35043",2020,24
"35045",2020,79
"35045",2019,78
"35045",2018,75
"35047",2019,92
"35049",2019,19
"35051",2019,82
"35051",2018,82
"35051",2020,86
"35053",2020,90
"35057",2020,69
"35057",2018,77
"35059",2018,73
"35061",2019,71
"35061",2020,69
"32001",2019,50
"32001",2020,44
"32003",2018,52
"32003",2020,49
"32003",2019,51
"32005",2018,9
"32007",2019,28
"32009",2020,54
"32009",2018,77
"32011",2020,22
"32011",2018,13
"32013",2019,34
"32013",2020,37
"32015",2020,62
"32015",2019,54
"32015",2018,50
"32017",2020,31
"32017",2019,31
"32021",2019,91
"32023",2019,64
"32023",2018,64
"32027",2019,68
"32029",2018,5
"32029",2019,6
"32031",2019,29
"32033",2018,39
"36003",2019,65
"36005",2020,100
"36007",2020,46
"36007",2018,42
"36007",2019,44
"36009",2018,62
"36009",2019,62
"36011",2018,35
"36011",2019,38
"36011",2020,39
"36013",2019,66
"36015",2019,40
"36019",2019,47
"36019",2020,44
"36019",2018,47
"36021",2019,13
"36021",2020,15
"36023",2019,34
"36023",2020,35
"36025",2020,49
"36027",2019,5
"36029",2018,31
"36029",2019,32
"36031",2018,26
"36031",2020,26
"36033",2019,65
"36035",2018,53
"36037",2020,27
"36037",2018,28
"36039",2019,24
"36039",2020,29
"36043",2018,45
"36043",2020,50
"36045",2018,44
"36045",2020,46
"36047",2020,75
"36047",2018,83
"36049",2018,40
"36051",2020,28
"36053",2018,19
"36055",2020,29
"36055",2018,28
"36057",2019,68
"36057",2018,71
"36057",2020,72
"36059",2019,1
"36061",2019,27
"36063",2019,34
"36063",2018,34
"36065",2018,46
"36067",2020,29
"36069",2019,10
"36069",2018,11
"36071",2019,8
"36071",2018,8
"36073",2019,57
"36073",2018,54
"36073",2020,52
"36075",2018,55
"36077",2019,34
"36079",2018,1
"36079",2020,1
"36083",2019,14
"36087",2018,4
"36089",2020,60
"36091",2020,4
